EmployeeNumber,Age,Tenure,Turnover,HourlyRate ,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn,HourlyRate _orig
2329.0,30.0,1.0,Yes,22.9,40.0,Salary,47632.0,5.0,Research,Female,Divorced,3.0,25.0,Mailed Check,Yes,$22.90 
2330.0,43.0,7.0,No,92.28,40.0,Salary,289133.0,72.0,Sales,Female,Married,7.0,18.0,Mailed Check,Yes,$92.28 
2331.0,38.0,8.0,Yes,30.88,40.0,Salary,64230.4,158.0,Marketing,Male,Married,4.0,20.0,Mailed Check,Yes,$30.88 
2332.0,30.0,4.0,Yes,28.32,40.0,Salary,58905.6,9.0,Research,Female,Divorced,1.0,17.0,Mailed Check,Yes,$28.32 
2333.0,51.0,7.0,No,31.63,40.0,Salary,65790.4,25.0,Marketing,Male,Divorced,9.0,21.0,Mailed Check,Yes,$31.63 
2334.0,46.0,10.0,No,34.67,40.0,Salary,72113.6,67.0,Sales,Female,Divorced,7.0,10.0,Mailed Check,Yes,$34.67 
2335.0,53.0,8.0,Yes,93.26,40.0,Salary,289133.0,-12.0,Research,Male,Married,3.0,5.0,Mailed Check,Yes,$93.26 
2336.0,53.0,5.0,No,60.04,40.0,Salary,124883.2,55.0,Human Resources,Male,Single,8.0,12.0,Mailed Check,Yes,$60.04 
2337.0,47.0,16.0,No,95.75,40.0,Salary,289133.0,81.0,Marketing,Male,Divorced,3.0,20.0,Mailed Check,Yes,$95.75 
2338.0,55.0,18.0,No,32.01,40.0,Salary,66580.8,33.0,Information Technology,Female,Married,5.0,5.0,Mailed Check,Yes,$32.01 
2339.0,36.0,4.0,Yes,85.51,40.0,Salary,177860.8,45.0,Laboratory,Female,Divorced,3.0,14.0,Mailed Check,Yes,$85.51 
2340.0,40.0,3.0,No,97.86,40.0,Salary,203548.8,38.0,Research,Female,Divorced,2.0,14.0,Mailed Check,Yes,$97.86 
2341.0,43.0,6.0,Yes,92.69,40.0,Salary,289133.0,16.0,Information Technology,Male,Married,3.0,16.0,Direct Deposit,Yes,$92.69 
2342.0,52.0,12.0,Yes,94.13,40.0,Salary,289133.0,11.0,Laboratory,Female,Divorced,7.0,24.0,Mailed Check,Yes,$94.13 
2343.0,46.0,10.0,Yes,36.64,40.0,Salary,76211.2,-2.0,Sales,Male,Single,7.0,21.0,Mailed Check,Yes,$36.64 
2344.0,31.0,2.0,No,28.98,40.0,Salary,39478.4,63.0,Marketing,Male,Divorced,1.0,17.0,Mailed Check,Yes,$28.98 
2345.0,56.0,13.0,No,59.53,40.0,Salary,123822.4,54.0,Human Resources,Female,Single,4.0,6.0,Mailed Check,Yes,$59.53 
2346.0,44.0,11.0,No,33.38,40.0,Salary,40310.4,3.0,Research,Female,Divorced,2.0,11.0,Mailed Check,Yes,$33.38 
2347.0,48.0,19.0,Yes,53.77,40.0,Salary,112841.6,69.0,Research,Male,Married,4.0,11.0,Mailed Check,Yes,$53.77 
2348.0,32.0,5.0,No,31.07,40.0,Salary,64625.6,34.0,Marketing,Female,Married,2.0,15.0,Mailed Check,Yes,$31.07 
2349.0,51.0,11.0,No,50.25,40.0,Salary,104520.0,65.0,Research,Female,Married,4.0,11.0,Mailed Check,Yes,$50.25 
2350.0,37.0,1.0,No,82.79,40.0,Salary,172203.2,35.0,Human Resources,Female,Married,3.0,19.0,Direct Deposit,Yes,$82.79 
2351.0,23.0,1.0,Yes,21.33,40.0,Salary,44366.4,-6.0,Manufacturing,Male,Married,2.0,18.0,Mailed Check,Yes,$21.33 
2352.0,59.0,7.0,No,66.23,40.0,Salary,137758.4,54.0,Marketing,Female,Single,7.0,21.0,Mailed Check,Yes,$66.23 
2353.0,45.0,16.0,No,76.48,40.0,Salary,159078.4,14.0,Manufacturing,Male,Single,1.0,20.0,Mailed Check,Yes,$76.48 
2354.0,48.0,18.0,Yes,72.89,40.0,Salary,151611.2,88.0,Human Resources,Female,Divorced,1.0,7.0,Mailed Check,Yes,$72.89 
2355.0,35.0,3.0,Yes,24.92,40.0,Salary,52833.6,84.0,Healthcare,Female,Divorced,6.0,15.0,Mailed Check,Yes,$24.92 
2356.0,53.0,19.0,Yes,72.42,40.0,Salary,150633.6,76.0,Human Resources,Female,Married,3.0,17.0,Mailed Check,Yes,$72.42 
2357.0,51.0,15.0,No,32.65,40.0,Salary,67912.0,65.0,Sales,Male,Single,4.0,10.0,Direct Deposit,Yes,$32.65 
2358.0,50.0,14.0,Yes,74.53,40.0,Salary,155022.4,56.0,Research,Female,Divorced,8.0,20.0,Mailed Check,Yes,$74.53 
2359.0,23.0,1.0,Yes,20.96,40.0,Salary,43596.8,8.0,Research,Female,Married,3.0,6.0,Mailed Check,Yes,$20.96 
2360.0,37.0,3.0,Yes,40.48,40.0,Salary,84338.4,-9.0,Sales,Female,Divorced,6.0,10.0,Mailed Check,Yes,$40.48 
2361.0,32.0,7.0,Yes,27.98,40.0,Salary,58338.4,-13.0,Sales,Female,Married,3.0,6.0,Mailed Check,Yes,$27.98 
2362.0,58.0,14.0,No,68.37,40.0,Salary,142209.6,-2.0,Research,Male,Divorced,8.0,19.0,Mailed Check,Yes,$68.37 
2363.0,52.0,6.0,Yes,88.32,40.0,Salary,283705.6,44.0,Human Resources,Female,Single,4.0,20.0,Direct Deposit,Yes,$88.32 
2364.0,56.0,19.0,No,65.55,40.0,Salary,136344.0,0.0,Healthcare,Male,Divorced,5.0,21.0,Mailed Check,Yes,$65.55 
2365.0,40.0,3.0,No,62.0,40.0,Salary,128960.0,43.0,Information Technology,Female,Married,3.0,15.0,Mailed Check,Yes,$62.00 
2366.0,29.0,4.0,No,24.92,40.0,Salary,52833.6,41.0,Marketing,Male,Single,2.0,15.0,Direct Deposit,Yes,$24.92 
2367.0,32.0,1.0,Yes,27.98,40.0,Salary,58338.4,67.0,Information Technology,Male,Single,3.0,21.0,Mailed Check,Yes,$27.98 
2368.0,21.0,1.0,Yes,22.09,40.0,Salary,4947.2,76.0,Research,Male,Single,3.0,15.0,Mailed Check,Yes,$22.09 
2369.0,54.0,8.0,Yes,47.26,40.0,Salary,98300.8,61.0,Research,Female,Single,2.0,15.0,Mailed Check,Yes,$47.26 
2370.0,35.0,6.0,No,30.56,40.0,Salary,63564.8,1.0,Healthcare,Female,Divorced,3.0,17.0,Mailed Check,Yes,$30.56 
2371.0,46.0,7.0,Yes,82.15,40.0,Salary,170872.0,41.0,Healthcare,Female,Divorced,6.0,19.0,Mailed Check,Yes,$82.15 
2372.0,56.0,6.0,Yes,94.72,40.0,Salary,289133.0,86.0,Sales,Male,Married,5.0,15.0,Mailed Check,Yes,$94.72 
2373.0,52.0,15.0,Yes,57.03,40.0,Salary,128622.4,43.0,Sales,Male,Single,2.0,13.0,Direct Deposit,Yes,$57.03 
2374.0,51.0,16.0,No,88.28,40.0,Salary,283414.4,62.0,Sales,Female,Married,2.0,23.0,Direct Deposit,Yes,$88.28 
2375.0,45.0,10.0,No,35.13,40.0,Salary,73070.4,41.0,Healthcare,Female,Married,4.0,5.0,Direct Deposit,Yes,$35.13 
2376.0,56.0,7.0,Yes,51.93,40.0,Salary,108014.4,62.0,Sales,Male,Married,5.0,23.0,Mailed Check,Yes,$51.93 
2377.0,54.0,6.0,Yes,34.05,40.0,Salary,70824.0,7.0,Marketing,Male,Single,2.0,20.0,Mailed Check,Yes,$34.05 
2378.0,30.0,1.0,Yes,30.72,40.0,Salary,63897.6,-6.0,Information Technology,Female,Single,2.0,21.0,Mailed Check,Yes,$30.72 
2379.0,61.0,10.0,Yes,61.16,40.0,Salary,127212.8,28.0,Healthcare,Female,Single,5.0,12.0,Mailed Check,Yes,$61.16 
2380.0,49.0,7.0,Yes,90.53,40.0,Salary,288302.4,23.0,Research,Male,Single,6.0,16.0,Mailed Check,Yes,$90.53 
2381.0,52.0,9.0,No,63.89,40.0,Salary,132891.2,9.0,Human Resources,Female,Married,3.0,9.0,Mailed Check,Yes,$63.89 
2382.0,48.0,6.0,No,33.29,40.0,Salary,69243.2,17.0,Information Technology,Female,Single,8.0,7.0,Mailed Check,Yes,$33.29 
2383.0,41.0,7.0,Yes,33.98,40.0,Salary,70678.4,21.0,Marketing,Female,Married,1.0,18.0,Mailed Check,Yes,$33.98 
2384.0,39.0,5.0,No,41.54,40.0,Salary,86403.2,78.0,Information Technology,Female,Single,3.0,17.0,Mailed Check,Yes,$41.54 
2385.0,41.0,7.0,Yes,31.99,40.0,Salary,66539.2,9.0,Research,Male,Married,6.0,15.0,Direct Deposit,Yes,$31.99 
2386.0,51.0,11.0,Yes,88.33,40.0,Salary,283435.2,56.0,Human Resources,Prefer Not To Answer,Single,7.0,15.0,Mailed Check,Yes,$88.33 
2387.0,31.0,3.0,Yes,25.02,40.0,Salary,52041.6,-3.0,Healthcare,Female,Single,2.0,8.0,Direct Deposit,Yes,$25.02 
2388.0,42.0,1.0,Yes,36.96,40.0,Salary,76876.8,4.0,Research,Male,Single,5.0,5.0,Mailed Check,Yes,$36.96 
2389.0,46.0,10.0,No,76.36,40.0,Salary,158828.8,59.0,Research,Female,Divorced,2.0,14.0,Mailed Check,Yes,$76.36 
2390.0,36.0,2.0,No,29.33,40.0,Salary,60715.2,56.0,Laboratory,Female,Divorced,6.0,15.0,Mailed Check,Yes,$29.33 
2391.0,37.0,7.0,No,80.56,40.0,Salary,167564.8,49.0,Sales,Female,Single,3.0,17.0,Mailed Check,Yes,$80.56 
2392.0,32.0,7.0,No,31.17,40.0,Salary,64833.6,34.0,Laboratory,Female,Married,1.0,11.0,Mailed Check,Yes,$31.17 
2393.0,30.0,6.0,Yes,25.85,40.0,Salary,53768.0,37.0,Healthcare,Male,Married,1.0,24.0,Mailed Check,Yes,$25.85 
2394.0,60.0,13.0,No,39.86,40.0,Salary,82908.8,40.0,Research,Female,Single,2.0,15.0,Mailed Check,Yes,$39.86 
2395.0,37.0,3.0,Yes,55.28,40.0,Salary,114774.4,43.0,Marketing,Female,Married,4.0,15.0,Direct Deposit,Yes,$55.28 
2396.0,57.0,6.0,Yes,93.03,40.0,Salary,289133.0,80.0,Laboratory,Female,Divorced,3.0,23.0,Mailed Check,Yes,$93.03 
2397.0,51.0,7.0,No,79.28,40.0,Salary,164694.4,56.0,Research,Female,Single,4.0,22.0,Mailed Check,Yes,$79.28 
2398.0,45.0,19.0,No,86.26,40.0,Salary,179420.8,2.0,Marketing,Male,Married,4.0,5.0,Mailed Check,Yes,$86.26 
2399.0,24.0,1.0,Yes,22.28,40.0,Salary,46134.4,74.0,Sales,Female,Married,1.0,15.0,Direct Deposit,Yes,$22.28 
2400.0,25.0,3.0,No,20.79,40.0,Salary,43243.2,88.0,Manufacturing,Female,Single,2.0,20.0,Mailed Check,Yes,$20.79 
2401.0,44.0,13.0,Yes,95.57,40.0,Salary,289133.0,8.0,Laboratory,Female,Divorced,4.0,9.0,Mailed Check,Yes,$95.57 
2402.0,36.0,2.0,Yes,47.45,40.0,Salary,98696.0,-10.0,Manufacturing,Female,Married,5.0,25.0,Mailed Check,Yes,$47.45 
2403.0,38.0,3.0,Yes,29.49,40.0,Salary,-28660.8,42.0,Marketing,Male,Divorced,6.0,15.0,Mailed Check,Yes,$29.49 
2404.0,35.0,7.0,Yes,22.82,40.0,Salary,47465.6,8.0,Information Technology,Female,Married,4.0,15.0,Mailed Check,Yes,$22.82 
2405.0,45.0,19.0,No,31.7,40.0,Salary,65936.0,33.0,Sales,Male,Married,2.0,9.0,Direct Deposit,Yes,$31.70 
2406.0,52.0,14.0,Yes,53.12,40.0,Salary,110489.6,158.0,Laboratory,Male,Divorced,1.0,5.0,Mailed Check,Yes,$53.12 
2407.0,59.0,19.0,No,72.99,40.0,Salary,152833.2,58.0,Laboratory,Male,Married,1.0,19.0,Mailed Check,Yes,$72.99 
2408.0,23.0,1.0,Yes,20.94,40.0,Salary,43555.2,75.0,Marketing,Female,Single,3.0,17.0,Mailed Check,Yes,$20.94 
2409.0,42.0,5.0,No,63.24,40.0,Salary,131539.2,24.0,Human Resources,Male,Divorced,2.0,8.0,Direct Deposit,Yes,$63.24 
2410.0,46.0,12.0,Yes,41.65,40.0,Salary,86632.0,81.0,Sales,Male,Single,7.0,19.0,Mailed Check,Yes,$41.65 
2411.0,59.0,12.0,No,53.05,40.0,Salary,110344.0,77.0,Sales,Female,Single,7.0,6.0,Mailed Check,Yes,$53.05 
2412.0,46.0,8.0,Yes,64.68,40.0,Salary,134534.4,33.0,Research,Female,Married,5.0,15.0,Mailed Check,Yes,$64.68 
2413.0,53.0,7.0,No,38.3,40.0,Salary,79664.0,84.0,Research,Female,Divorced,6.0,20.0,Mailed Check,Yes,$38.30 
2414.0,55.0,19.0,No,33.96,40.0,Salary,41516.8,53.0,Marketing,Male,Married,4.0,7.0,Mailed Check,Yes,$33.96 
2415.0,60.0,17.0,No,77.39,40.0,Salary,160971.2,75.0,Manufacturing,Female,Divorced,9.0,10.0,Mailed Check,Yes,$77.39 
2416.0,58.0,19.0,No,31.94,40.0,Salary,66435.2,158.0,Research,Male,Divorced,4.0,16.0,Mailed Check,Yes,$31.94 
2417.0,59.0,17.0,No,79.7,40.0,Salary,165776.0,11.0,Healthcare,Female,Divorced,3.0,15.0,Mailed Check,Yes,$79.70 
2418.0,49.0,13.0,Yes,35.25,40.0,Salary,73320.0,-2.0,Research,Female,Married,8.0,15.0,Direct Deposit,Yes,$35.25 
2419.0,37.0,5.0,No,92.67,40.0,Salary,289133.0,82.0,Manufacturing,Female,Divorced,2.0,10.0,Mailed Check,Yes,$92.67 
2420.0,48.0,16.0,No,80.83,40.0,Salary,168126.4,28.0,Manufacturing,Female,Divorced,8.0,20.0,Mailed Check,Yes,$80.83 
2421.0,39.0,6.0,No,71.16,40.0,Salary,148012.8,-7.0,Human Resources,Female,Divorced,4.0,10.0,Direct Deposit,Yes,$71.16 
2422.0,35.0,3.0,No,30.33,40.0,Salary,62795.2,87.0,Research,Male,Divorced,3.0,11.0,Mailed Check,Yes,$30.33 
2423.0,36.0,2.0,Yes,28.12,40.0,Salary,58489.6,66.0,Human Resources,Male,Single,4.0,22.0,Mailed Check,Yes,$28.12 
2424.0,39.0,4.0,No,30.8,40.0,Salary,64064.0,27.0,Research,Male,Divorced,3.0,25.0,Mailed Check,Yes,$30.80 
2425.0,54.0,5.0,No,76.74,40.0,Salary,159633.2,27.0,Research,Female,Married,6.0,6.0,Mailed Check,Yes,$76.74 
2426.0,40.0,8.0,Yes,34.25,40.0,Salary,71240.0,158.0,Information Technology,Male,Divorced,9.0,23.0,Mailed Check,Yes,$34.25 
2427.0,52.0,5.0,No,96.94,40.0,Salary,201635.2,1.0,Sales,Female,Single,6.0,22.0,Direct Deposit,Yes,$96.94 
2428.0,33.0,9.0,Yes,29.95,40.0,Salary,62296.0,38.0,Sales,Male,Single,5.0,11.0,Mailed Check,Yes,$29.95 
2429.0,57.0,5.0,No,63.79,40.0,Salary,132683.2,4.0,Research,Female,Divorced,6.0,14.0,Mailed Check,Yes,$63.79 
2430.0,39.0,6.0,Yes,51.59,40.0,Salary,107307.2,-9.0,Sales,Female,Married,1.0,15.0,Direct Deposit,Yes,$51.59 
2431.0,39.0,7.0,No,63.63,40.0,Salary,132350.4,42.0,Information Technology,Male,Divorced,4.0,13.0,Mailed Check,Yes,$63.63 
2432.0,32.0,8.0,No,25.41,40.0,Salary,52852.8,83.0,Manufacturing,Female,Single,3.0,15.0,Mailed Check,Yes,$25.41 
2433.0,40.0,5.0,Yes,34.77,40.0,Salary,72321.6,41.0,Laboratory,Female,Single,4.0,15.0,Direct Deposit,Yes,$34.77 
2434.0,51.0,17.0,Yes,86.28,40.0,Salary,179254.4,27.0,Sales,Female,Married,8.0,15.0,Direct Deposit,Yes,$86.28 
2435.0,48.0,14.0,No,47.36,40.0,Salary,98508.8,-12.0,Manufacturing,Male,Divorced,2.0,7.0,Mailed Check,Yes,$47.36 
2436.0,55.0,12.0,No,77.87,40.0,Salary,163369.6,87.0,Healthcare,Female,Divorced,4.0,14.0,Direct Deposit,Yes,$77.87 
2437.0,39.0,6.0,Yes,61.33,40.0,Salary,127275.2,158.0,Human Resources,Female,Divorced,5.0,14.0,Mailed Check,Yes,$61.33 
2438.0,41.0,9.0,Yes,40.53,40.0,Salary,84302.4,68.0,Laboratory,Male,Single,2.0,22.0,Mailed Check,Yes,$40.53 
2439.0,46.0,16.0,No,34.72,40.0,Salary,72217.6,62.0,Healthcare,Female,Married,7.0,13.0,Mailed Check,Yes,$34.72 
2440.0,57.0,18.0,No,32.77,40.0,Salary,68161.6,56.0,Manufacturing,Female,Married,2.0,6.0,Mailed Check,Yes,$32.77 
2441.0,37.0,1.0,Yes,67.02,40.0,Salary,139401.6,53.0,Sales,Female,Married,4.0,25.0,Mailed Check,Yes,$67.02 
2442.0,38.0,2.0,Yes,29.72,40.0,Salary,62817.6,63.0,Sales,Female,Married,4.0,25.0,Mailed Check,Yes,$29.72 
2443.0,43.0,7.0,Yes,35.06,40.0,Salary,72924.8,-10.0,Laboratory,Male,Married,5.0,7.0,Direct Deposit,Yes,$35.06 
2444.0,28.0,5.0,No,25.08,40.0,Salary,52166.4,72.0,Sales,Female,Divorced,2.0,15.0,Mailed Check,Yes,$25.08 
2445.0,47.0,6.0,Yes,44.82,40.0,Salary,93225.6,7.0,Manufacturing,Female,Divorced,1.0,23.0,Mailed Check,Yes,$44.82 
2446.0,32.0,1.0,Yes,25.1,40.0,Salary,52208.0,39.0,Manufacturing,Female,Divorced,3.0,21.0,Mailed Check,Yes,$25.10 
2447.0,53.0,18.0,No,50.91,40.0,Salary,105892.8,54.0,Healthcare,Female,Divorced,4.0,15.0,Direct Deposit,Yes,$50.91 
2448.0,37.0,5.0,Yes,49.24,40.0,Salary,102433.2,66.0,Human Resources,Female,Married,6.0,21.0,Mailed Check,Yes,$49.24 
2449.0,41.0,1.0,No,33.97,40.0,Salary,41537.6,61.0,Research,Female,Divorced,1.0,17.0,Direct Deposit,Yes,$33.97 
2450.0,43.0,3.0,No,55.43,40.0,Salary,115294.4,52.0,Manufacturing,Male,Divorced,6.0,25.0,Mailed Check,Yes,$55.43 
2451.0,37.0,9.0,No,28.16,40.0,Salary,58572.8,53.0,Laboratory,Female,Married,6.0,18.0,Mailed Check,Yes,$28.16 
2452.0,21.0,1.0,Yes,21.53,40.0,Salary,3782.4,49.0,Research,Male,Married,3.0,18.0,Direct Deposit,Yes,$21.53 
2453.0,38.0,3.0,No,52.01,40.0,Salary,108280.8,1.0,Sales,Female,Single,1.0,17.0,Mailed Check,Yes,$52.01 
2454.0,36.0,2.0,Yes,30.5,40.0,Salary,63440.0,71.0,Marketing,Male,Single,3.0,6.0,Direct Deposit,Yes,$30.50 
2455.0,48.0,15.0,No,83.84,40.0,Salary,174387.2,21.0,Information Technology,Prefer Not To Answer,Divorced,5.0,21.0,Mailed Check,Yes,$83.84 
2456.0,40.0,5.0,No,39.24,40.0,Salary,81633.2,44.0,Research,Male,Married,5.0,15.0,Direct Deposit,Yes,$39.24 
2457.0,49.0,15.0,No,69.28,40.0,Salary,143894.4,73.0,Healthcare,Male,Divorced,8.0,15.0,Direct Deposit,Yes,$69.28 
2458.0,45.0,6.0,Yes,53.34,40.0,Salary,110947.2,72.0,Laboratory,Female,Single,4.0,15.0,Direct Deposit,Yes,$53.34 
2459.0,48.0,16.0,Yes,71.24,40.0,Salary,148179.2,47.0,Sales,Female,Married,9.0,21.0,Mailed Check,Yes,$71.24 
2460.0,42.0,6.0,No,51.29,40.0,Salary,106683.2,2.0,Sales,Male,Divorced,4.0,10.0,Mailed Check,Yes,$51.29 
2461.0,57.0,18.0,No,53.1,40.0,Salary,110448.0,26.0,Sales,Female,Single,3.0,8.0,Mailed Check,Yes,$53.10 
2462.0,52.0,12.0,No,48.38,40.0,Salary,100630.4,56.0,Sales,Female,Married,7.0,11.0,Direct Deposit,Yes,$48.38 
2463.0,48.0,11.0,No,88.92,40.0,Salary,284953.6,-7.0,Research,Female,Married,3.0,15.0,Direct Deposit,Yes,$88.92 
2464.0,42.0,3.0,Yes,41.03,40.0,Salary,85342.4,10.0,Research,Male,Single,8.0,17.0,Direct Deposit,Yes,$41.03 
2465.0,60.0,13.0,Yes,83.52,40.0,Salary,173721.6,44.0,Healthcare,Male,Married,1.0,11.0,Mailed Check,Yes,$83.52 
2466.0,42.0,5.0,No,87.14,40.0,Salary,281251.2,-12.0,Information Technology,Female,Married,4.0,15.0,Mailed Check,Yes,$87.14 
2467.0,38.0,1.0,Yes,50.53,40.0,Salary,105102.4,89.0,Healthcare,Male,Divorced,3.0,15.0,Mailed Check,Yes,$50.53 
2468.0,42.0,2.0,Yes,73.76,40.0,Salary,153420.8,22.0,Sales,Female,Single,9.0,15.0,Mailed Check,Yes,$73.76 
2469.0,41.0,6.0,Yes,64.84,40.0,Salary,134867.2,70.0,Research,Female,Single,9.0,18.0,Mailed Check,Yes,$64.84 
2470.0,44.0,20.0,No,79.34,40.0,Salary,165027.2,43.0,Manufacturing,Female,Married,2.0,11.0,Mailed Check,Yes,$79.34 
2471.0,56.0,10.0,No,65.46,40.0,Salary,136156.8,-15.0,Sales,Male,Married,5.0,15.0,Mailed Check,Yes,$65.46 
2472.0,33.0,4.0,No,23.38,40.0,Salary,48630.4,1.0,Research,Female,Married,4.0,15.0,Mailed Check,Yes,$23.38 
2473.0,46.0,13.0,No,79.81,40.0,Salary,166004.8,50.0,Manufacturing,Female,Divorced,9.0,15.0,Direct Deposit,Yes,$79.81 
2474.0,56.0,5.0,No,81.42,40.0,Salary,169353.6,-12.0,Research,Female,Married,7.0,21.0,Mailed Check,Yes,$81.42 
2475.0,37.0,2.0,No,70.75,40.0,Salary,147160.0,43.0,Laboratory,Female,Single,6.0,19.0,Mailed Check,Yes,$70.75 
2476.0,56.0,7.0,No,64.12,40.0,Salary,133369.6,73.0,Marketing,Male,Single,2.0,25.0,Direct Deposit,Yes,$64.12 
2477.0,55.0,18.0,No,84.02,40.0,Salary,174761.6,39.0,Healthcare,Female,Divorced,2.0,23.0,Mailed Check,Yes,$84.02 
2478.0,54.0,7.0,Yes,92.98,40.0,Salary,289133.0,40.0,Research,Female,Divorced,9.0,21.0,Mailed Check,Yes,$92.98 
2479.0,22.0,1.0,Yes,17.92,40.0,Salary,37273.6,24.0,Laboratory,Female,Single,2.0,10.0,Direct Deposit,Yes,$17.92 
2480.0,24.0,1.0,No,17.64,40.0,Salary,36691.2,158.0,Research,Female,Married,3.0,17.0,Mailed Check,Yes,$17.64 
2481.0,45.0,8.0,Yes,92.82,40.0,Salary,289133.0,30.0,Research,Female,Married,7.0,23.0,Direct Deposit,Yes,$92.82 
2482.0,32.0,9.0,Yes,29.15,40.0,Salary,58481.6,23.0,Manufacturing,Female,Married,1.0,6.0,Mailed Check,Yes,$29.15 
2483.0,35.0,1.0,No,22.97,40.0,Salary,47777.6,61.0,Healthcare,Male,Married,1.0,15.0,Mailed Check,Yes,$22.97 
2484.0,40.0,5.0,Yes,41.62,40.0,Salary,86569.6,158.0,Laboratory,Male,Single,5.0,5.0,Mailed Check,Yes,$41.62 
2485.0,54.0,5.0,No,36.74,40.0,Salary,76433.2,158.0,Manufacturing,Female,Divorced,6.0,23.0,Mailed Check,Yes,$36.74 
2486.0,55.0,19.0,No,70.11,40.0,Salary,145828.8,48.0,Laboratory,Female,Single,4.0,8.0,Mailed Check,Yes,$70.11 
2487.0,44.0,6.0,Yes,31.53,40.0,Salary,65582.4,57.0,Marketing,Female,Divorced,9.0,15.0,Direct Deposit,Yes,$31.53 
2488.0,37.0,2.0,No,94.05,40.0,Salary,289133.0,64.0,Laboratory,Male,Divorced,5.0,17.0,Mailed Check,Yes,$94.05 
2489.0,36.0,3.0,Yes,34.6,40.0,Salary,73368.0,52.0,Marketing,Female,Married,3.0,15.0,Mailed Check,Yes,$34.60 
2490.0,22.0,1.0,Yes,20.07,40.0,Salary,41745.6,32.0,Research,Female,Married,1.0,12.0,Mailed Check,Yes,$20.07 
2491.0,46.0,8.0,Yes,87.28,40.0,Salary,281334.4,158.0,Sales,Female,Married,3.0,17.0,Mailed Check,Yes,$87.28 
2492.0,39.0,8.0,Yes,68.09,40.0,Salary,141627.2,65.0,Human Resources,Female,Divorced,3.0,24.0,Mailed Check,Yes,$68.09 
2493.0,35.0,5.0,Yes,30.99,40.0,Salary,64459.2,158.0,Research,Female,Single,5.0,21.0,Mailed Check,Yes,$30.99 
2494.0,49.0,17.0,No,60.34,40.0,Salary,125507.2,-12.0,Healthcare,Female,Single,9.0,12.0,Mailed Check,Yes,$60.34 
2495.0,39.0,2.0,Yes,30.02,40.0,Salary,62441.6,53.0,Research,Female,Married,4.0,14.0,Mailed Check,Yes,$30.02 
2496.0,26.0,3.0,No,21.58,40.0,Salary,44886.4,36.0,Healthcare,Female,Married,3.0,14.0,Mailed Check,Yes,$21.58 
2497.0,32.0,2.0,No,22.77,40.0,Salary,47361.6,158.0,Laboratory,Female,Single,3.0,9.0,Mailed Check,Yes,$22.77 
2498.0,40.0,2.0,Yes,74.99,40.0,Salary,155979.2,158.0,Laboratory,Female,Divorced,5.0,14.0,Direct Deposit,Yes,$74.99 
2499.0,37.0,1.0,No,26.82,40.0,Salary,55785.6,13.0,Marketing,Female,Single,2.0,25.0,Mailed Check,Yes,$26.82 
2500.0,24.0,1.0,Yes,21.52,40.0,Salary,44761.6,44.0,Manufacturing,Male,Married,2.0,12.0,Mailed Check,Yes,$21.52 
2501.0,30.0,6.0,Yes,24.36,40.0,Salary,50668.8,69.0,Healthcare,Male,Married,2.0,19.0,Mailed Check,Yes,$24.36 
2502.0,34.0,1.0,No,25.48,40.0,Salary,52998.4,42.0,Information Technology,Male,Married,3.0,24.0,Mailed Check,Yes,$25.48 
2503.0,46.0,11.0,Yes,50.87,40.0,Salary,105809.6,39.0,Manufacturing,Male,Married,4.0,15.0,Mailed Check,Yes,$50.87 
2504.0,49.0,9.0,Yes,95.59,40.0,Salary,289133.0,60.0,Sales,Female,Divorced,4.0,15.0,Mailed Check,Yes,$95.59 
2505.0,37.0,1.0,Yes,30.36,40.0,Salary,63148.8,0.0,Research,Female,Divorced,1.0,19.0,Mailed Check,Yes,$30.36 
2506.0,45.0,8.0,Yes,62.46,40.0,Salary,129916.8,71.0,Marketing,Male,Single,8.0,15.0,Direct Deposit,Yes,$62.46 
2507.0,21.0,1.0,Yes,22.71,40.0,Salary,47236.8,-5.0,Research,Female,Married,1.0,15.0,Mailed Check,Yes,$22.71 
2508.0,58.0,14.0,Yes,74.31,40.0,Salary,154564.8,56.0,Manufacturing,Male,Divorced,8.0,11.0,Mailed Check,Yes,$74.31 
2509.0,38.0,7.0,No,56.87,40.0,Salary,128289.6,-5.0,Research,Female,Married,3.0,11.0,Mailed Check,Yes,$56.87 
2510.0,50.0,18.0,Yes,60.84,40.0,Salary,126547.2,38.0,Manufacturing,Male,Married,2.0,15.0,Mailed Check,Yes,$60.84 
2511.0,59.0,6.0,Yes,74.17,40.0,Salary,154273.6,-4.0,Sales,Female,Married,6.0,15.0,Mailed Check,Yes,$74.17 
2512.0,59.0,15.0,No,84.65,40.0,Salary,176072.0,25.0,Marketing,Female,Divorced,8.0,24.0,Mailed Check,Yes,$84.65 
2513.0,38.0,1.0,No,45.85,40.0,Salary,95368.0,89.0,Research,Female,Single,5.0,15.0,Mailed Check,Yes,$45.85 
2514.0,43.0,7.0,Yes,33.15,40.0,Salary,68952.0,10.0,Healthcare,Female,Married,8.0,25.0,Direct Deposit,Yes,$33.15 
2515.0,51.0,13.0,No,31.9,40.0,Salary,66352.0,10.0,Marketing,Female,Single,1.0,8.0,Mailed Check,Yes,$31.90 
